2ID	IID	sex
67004	67004	1
67005	67005	1
67006	67006	2
67007	67007	1
67008	67008	2
67009	67009	1
67010	67010	2
67011	67011	1
67012	67012	2
67013	67013	2
67014	67014	0
67015	67015	2
67016	67016	2
67017	67017	1
67018	67018	1
67019	67019	2
67020	67020	1
67021	67021	1
67022	67022	1
67023	67023	2
67024	67024	1
67025	67025	2
67026	67026	2
67027	67027	1
67028	67028	1
67029	67029	1
67030	67030	1
67031	67031	2
67032	67032	2
67033	67033	2
67034	67034	2
67035	67035	2
67036	67036	2
67037	67037	2
67038	67038	1
67039	67039	2
67040	67040	1
67041	67041	2
67042	67042	2
67043	67043	2
67044	67044	1
67045	67045	1
67046	67046	2
67047	67047	2
67048	67048	1
67049	67049	1
67050	67050	2
67051	67051	1
67052	67052	0
67053	67053	2
67054	67054	2
67055	67055	2
67056	67056	1
67057	67057	1
67058	67058	2
67059	67059	2
67060	67060	2
67061	67061	1
67062	67062	1
67063	67063	2
67064	67064	2
67065	67065	1
67066	67066	1
67067	67067	1
67068	67068	2
67069	67069	2
67070	67070	2
67071	67071	2
67072	67072	1
67073	67073	1
67074	67074	2
67075	67075	1
67076	67076	2
67077	67077	2
67078	67078	2
67079	67079	1
67080	67080	2
67081	67081	1
67082	67082	1
67083	67083	2
67084	67084	2
67085	67085	2
67086	67086	1
67087	67087	1
67088	67088	1
67089	67089	2
67090	67090	2
67091	67091	1
67092	67092	2
67093	67093	2
67094	67094	2
67095	67095	2
67096	67096	1
67097	67097	1
67098	67098	2
67099	67099	1
67100	67100	2
67101	67101	0
67102	67102	1
67103	67103	2
67104	67104	1
67105	67105	1
67106	67106	1
67107	67107	2
67108	67108	2
67109	67109	2
67110	67110	2
67111	67111	1
67112	67112	2
67113	67113	2
67114	67114	2
67115	67115	2
67116	67116	1
67117	67117	1
67118	67118	1
67119	67119	2
67120	67120	2
67121	67121	2
67122	67122	2
67123	67123	1
67124	67124	2
67125	67125	2
67126	67126	1
67127	67127	2
67128	67128	2
67129	67129	1
67130	67130	2
67131	67131	2
67132	67132	2
67133	67133	2
67134	67134	1
67135	67135	1
67136	67136	1
67137	67137	1
67138	67138	2
67139	67139	2
67140	67140	1
67141	67141	1
67142	67142	2
67143	67143	1
67144	67144	2
67145	67145	0
67146	67146	2
67147	67147	2
67148	67148	1
67149	67149	1
67150	67150	2
67151	67151	2
67152	67152	1
67153	67153	2
67154	67154	1
67155	67155	2
67156	67156	2
67157	67157	1
67158	67158	2
67159	67159	2
67160	67160	1
67161	67161	2
67162	67162	2
67163	67163	1
67164	67164	2
67165	67165	1
67166	67166	2
67167	67167	2
67168	67168	1
67169	67169	2
67170	67170	2
67171	67171	2
67172	67172	2
67173	67173	2
67174	67174	1
67175	67175	2
67176	67176	2
67177	67177	1
67178	67178	1
67179	67179	1
67180	67180	2
67181	67181	2
67182	67182	1
67183	67183	2
67184	67184	2
67185	67185	1
67186	67186	1
67187	67187	1
67188	67188	1
67189	67189	2
67190	67190	1
67191	67191	1
67192	67192	2
67193	67193	1
67194	67194	1
67195	67195	2
67196	67196	1
67197	67197	1
67198	67198	1
67199	67199	2
67200	67200	2
67201	67201	2
67202	67202	1
67203	67203	2
67204	67204	1
67205	67205	0
67206	67206	1
67207	67207	1
67208	67208	2
67209	67209	1
67210	67210	2
67211	67211	2
67212	67212	2
67213	67213	2
67214	67214	2
67215	67215	1
67216	67216	2
67217	67217	2
67218	67218	2
67219	67219	0
67220	67220	2
67221	67221	2
67222	67222	2
67223	67223	0
67224	67224	2
67225	67225	2
67226	67226	1
67227	67227	1
67228	67228	2
67229	67229	1
67230	67230	2
67231	67231	1
67232	67232	1
67233	67233	1
67234	67234	2
67235	67235	2
67236	67236	2
67237	67237	1
67238	67238	1
67239	67239	2
67240	67240	2
67241	67241	1
67242	67242	2
67243	67243	1
67244	67244	2
67245	67245	2
67246	67246	1
67247	67247	1
67248	67248	1
67249	67249	2
67250	67250	1
67251	67251	1
67252	67252	2
67253	67253	1
67254	67254	1
67255	67255	1
67256	67256	1
67257	67257	1
67258	67258	1
67259	67259	1
67260	67260	2
67261	67261	1
67262	67262	1
67263	67263	1
67264	67264	2
67265	67265	1
67266	67266	2
67267	67267	2
67268	67268	1
67269	67269	1
67270	67270	1
67271	67271	1
67272	67272	2
67273	67273	1
67274	67274	2
67275	67275	1
67276	67276	0
67277	67277	1
67278	67278	1
67279	67279	2
67280	67280	2
67281	67281	1
67282	67282	2
67283	67283	2
67284	67284	1
67285	67285	1
67286	67286	1
67287	67287	1
67288	67288	2
67289	67289	2
67290	67290	1
67291	67291	2
67292	67292	2
67293	67293	1
67294	67294	2
67295	67295	1
67296	67296	1
67297	67297	2
67298	67298	1
67299	67299	2
67300	67300	2
67301	67301	2
67302	67302	1
67303	67303	1
67304	67304	1
67305	67305	1
67306	67306	2
67307	67307	1
67308	67308	1
67309	67309	2
67310	67310	2
67311	67311	1
67312	67312	1
67313	67313	1
67314	67314	1
67315	67315	1
67316	67316	1
67317	67317	1
67318	67318	2
67319	67319	2
67320	67320	1
67321	67321	1
67322	67322	2
67323	67323	1
67324	67324	1
67325	67325	1
67326	67326	2
67327	67327	1
67328	67328	2
67329	67329	1
67330	67330	1
67331	67331	2
67332	67332	1
67333	67333	1
67334	67334	1
67335	67335	1
67336	67336	1
67337	67337	1
67338	67338	1
67339	67339	1
67340	67340	1
67341	67341	0
67342	67342	1
67343	67343	1
67344	67344	2
67345	67345	1
67346	67346	1
67347	67347	2
67348	67348	2
67349	67349	1
67350	67350	1
67351	67351	1
67352	67352	1
67353	67353	2
67354	67354	1
67355	67355	1
67356	67356	1
67357	67357	1
67358	67358	2
67359	67359	1
67360	67360	1
67361	67361	1
67362	67362	2
67363	67363	2
67364	67364	2
67365	67365	1
67366	67366	1
67367	67367	1
67368	67368	1
67369	67369	1
67370	67370	1
67371	67371	1
67372	67372	2
67373	67373	1
67374	67374	1
67375	67375	2
67376	67376	1
67377	67377	1
67378	67378	2
67379	67379	1
67380	67380	2
67381	67381	1
67382	67382	0
67383	67383	1
67384	67384	1
67385	67385	1
67386	67386	1
67387	67387	2
67388	67388	1
67389	67389	2
67390	67390	1
67391	67391	1
67392	67392	1
67393	67393	1
67394	67394	1
67395	67395	0
67396	67396	1
67397	67397	2
67398	67398	2
67399	67399	1
67400	67400	1
67401	67401	1
67402	67402	1
67403	67403	1
67404	67404	1
67405	67405	1
67406	67406	2
67407	67407	2
67408	67408	2
67409	67409	2
67410	67410	2
67411	67411	2
67412	67412	1
67413	67413	2
67414	67414	2
67415	67415	1
67416	67416	1
67417	67417	2
67418	67418	2
67419	67419	1
67420	67420	1
67421	67421	2
67422	67422	2
67423	67423	1
67424	67424	2
67425	67425	2
67426	67426	2
67427	67427	2
67428	67428	1
67429	67429	2
67430	67430	2
67431	67431	0
67432	67432	1
67433	67433	2
67434	67434	1
67435	67435	2
67436	67436	1
67437	67437	1
67438	67438	1
67439	67439	2
67440	67440	1
67441	67441	1
67442	67442	1
67443	67443	1
67444	67444	1
67445	67445	2
67446	67446	1
67447	67447	1
67448	67448	1
67449	67449	1
67450	67450	1
67451	67451	2
67452	67452	1
67453	67453	2
67454	67454	2
67455	67455	2
67456	67456	2
67457	67457	2
67458	67458	2
67459	67459	1
67460	67460	2
67461	67461	0
67462	67462	1
67463	67463	1
67464	67464	2
67465	67465	1
67466	67466	2
67467	67467	2
67468	67468	1
67469	67469	2
67470	67470	2
67471	67471	1
67472	67472	1
67473	67473	2
67474	67474	1
67475	67475	1
67476	67476	2
67477	67477	1
67478	67478	1
67479	67479	2
67480	67480	2
67481	67481	2
67482	67482	1
67483	67483	2
67484	67484	1
67485	67485	1
67486	67486	1
67487	67487	1
67488	67488	1
67489	67489	1
67490	67490	1
67491	67491	2
67492	67492	1
67493	67493	2
67494	67494	2
67495	67495	1
67496	67496	1
67497	67497	2
67498	67498	2
67499	67499	1
67500	67500	2
67501	67501	1
67502	67502	1
67503	67503	1
67504	67504	2
67505	67505	1
67506	67506	2
67507	67507	2
67508	67508	2
67509	67509	1
67510	67510	2
67511	67511	2
67512	67512	2
67513	67513	2
67514	67514	1
67515	67515	2
67516	67516	2
67517	67517	2
67518	67518	1
67519	67519	2
67520	67520	2
67521	67521	1
67522	67522	1
67523	67523	1
67524	67524	1
67525	67525	2
67526	67526	1
67527	67527	1
67528	67528	1
67529	67529	2
67530	67530	1
67531	67531	1
67532	67532	2
67533	67533	1
67534	67534	1
67535	67535	2
67536	67536	0
67537	67537	1
67538	67538	1
67539	67539	1
67540	67540	2
67541	67541	2
67542	67542	1
67543	67543	1
67544	67544	2
67545	67545	1
67546	67546	1
67547	67547	2
67548	67548	1
67549	67549	1
67550	67550	1
67551	67551	2
67552	67552	1
67553	67553	2
67554	67554	2
67555	67555	1
67556	67556	1
67557	67557	1
67558	67558	1
67559	67559	2
67560	67560	1
67561	67561	1
67562	67562	1
67563	67563	1
67564	67564	1
67565	67565	2
67566	67566	1
67567	67567	1
67568	67568	2
67569	67569	1
67570	67570	2
67571	67571	2
67572	67572	0
67573	67573	1
67574	67574	1
67575	67575	1
67576	67576	1
67577	67577	2
67578	67578	2
67579	67579	2
67580	67580	1
67581	67581	1
67582	67582	1
67583	67583	0
67584	67584	1
67585	67585	1
67586	67586	1
67587	67587	1
67588	67588	1
67589	67589	2
67590	67590	1
67591	67591	2
67592	67592	1
67593	67593	2
67594	67594	1
67595	67595	1
67596	67596	1
67597	67597	0
67598	67598	2
67599	67599	1
67600	67600	1
67601	67601	1
67602	67602	1
67603	67603	2
67604	67604	1
67605	67605	1
67606	67606	2
67607	67607	1
67608	67608	2
67609	67609	1
67610	67610	2
67611	67611	2
67612	67612	1
67613	67613	1
67614	67614	1
67615	67615	1
67616	67616	2
67617	67617	2
67618	67618	1
67619	67619	2
67620	67620	2
67621	67621	2
67622	67622	2
67623	67623	1
67624	67624	1
67625	67625	1
67626	67626	1
67627	67627	1
67628	67628	1
67629	67629	1
67630	67630	1
67631	67631	2
67632	67632	1
67633	67633	1
67634	67634	2
67635	67635	2
67636	67636	1
67637	67637	1
67638	67638	2
67639	67639	1
67640	67640	2
67641	67641	1
67642	67642	1
67643	67643	1
67644	67644	1
67645	67645	1
67646	67646	1
67647	67647	1
67648	67648	2
67649	67649	2
67650	67650	1
67651	67651	2
67652	67652	1
67653	67653	1
67654	67654	1
67655	67655	1
67656	67656	2
67657	67657	2
67658	67658	2
67659	67659	0
67660	67660	2
67661	67661	1
67662	67662	2
67663	67663	1
67664	67664	2
67665	67665	2
67666	67666	2
67667	67667	1
67668	67668	1
67669	67669	2
67670	67670	1
67671	67671	2
67672	67672	1
67673	67673	2
67674	67674	2
67675	67675	2
67676	67676	2
67677	67677	1
67678	67678	2
67679	67679	2
67680	67680	2
67681	67681	1
67682	67682	2
67683	67683	1
67684	67684	2
67685	67685	1
67686	67686	2
67687	67687	1
67688	67688	2
67689	67689	2
67690	67690	1
67691	67691	1
67692	67692	1
67693	67693	2
67694	67694	1
67695	67695	1
67696	67696	1
67697	67697	2
67698	67698	1
67699	67699	2
67700	67700	2
67701	67701	1
67702	67702	2
67703	67703	2
67704	67704	1
67705	67705	2
67706	67706	1
67707	67707	2
67708	67708	1
67709	67709	1
67710	67710	1
67711	67711	2
67712	67712	1
67713	67713	2
67714	67714	2
67715	67715	1
67716	67716	1
67717	67717	2
67718	67718	1
67719	67719	1
67720	67720	1
67721	67721	1
67722	67722	1
67723	67723	1
67724	67724	1
67725	67725	1
67726	67726	2
67727	67727	2
67728	67728	0
67729	67729	1
67730	67730	2
67731	67731	1
67732	67732	1
67733	67733	2
67734	67734	2
67735	67735	1
67736	67736	2
67737	67737	2
67738	67738	2
67739	67739	2
67740	67740	1
67741	67741	1
67742	67742	2
67743	67743	2
67744	67744	1
67745	67745	2
67746	67746	2
67747	67747	1
67748	67748	1
67749	67749	1
67750	67750	1
67751	67751	1
67752	67752	1
67753	67753	1
67754	67754	1
67755	67755	2
67756	67756	2
67757	67757	1
67758	67758	1
67759	67759	1
67760	67760	1
67761	67761	1
67762	67762	2
67763	67763	1
67764	67764	1
67765	67765	0
67766	67766	1
67767	67767	2
67768	67768	2
67769	67769	1
67770	67770	2
67771	67771	1
67772	67772	2
67773	67773	2
67774	67774	1
67775	67775	2
67776	67776	1
67777	67777	1
67778	67778	1
67779	67779	1
67780	67780	2
67781	67781	2
67782	67782	1
67783	67783	1
67784	67784	1
67785	67785	1
67786	67786	2
67787	67787	2
67788	67788	1
67789	67789	2
67790	67790	2
67791	67791	2
67792	67792	1
67793	67793	2
67794	67794	1
67795	67795	2
67796	67796	2
67797	67797	2
67798	67798	2
67799	67799	1
67800	67800	1
67801	67801	2
67802	67802	1
67803	67803	2
67804	67804	1
67805	67805	2
67806	67806	2
67807	67807	2
67808	67808	2
67809	67809	2
67810	67810	2
67811	67811	2
67812	67812	2
67813	67813	2
67814	67814	2
67815	67815	2
67816	67816	2
67817	67817	1
67818	67818	0
67819	67819	1
67820	67820	1
67821	67821	1
67822	67822	1
67823	67823	1
67824	67824	2
67825	67825	2
67826	67826	2
67827	67827	2
67828	67828	1
67829	67829	1
67830	67830	2
67831	67831	2
67832	67832	2
67833	67833	1
67834	67834	1
67835	67835	1
67836	67836	1
67837	67837	1
67838	67838	0
67839	67839	2
67840	67840	1
67841	67841	1
67842	67842	1
67843	67843	1
67844	67844	2
67845	67845	1
67846	67846	1
67847	67847	2
67848	67848	1
67849	67849	1
67850	67850	2
67851	67851	1
67852	67852	1
67853	67853	1
67854	67854	1
67855	67855	1
67856	67856	1
67857	67857	1
67858	67858	1
67859	67859	1
67860	67860	1
67861	67861	1
67862	67862	1
67863	67863	1
67864	67864	2
67865	67865	2
67866	67866	2
67867	67867	1
67868	67868	2
67869	67869	2
67870	67870	1
67871	67871	2
67872	67872	2
67873	67873	2
67874	67874	1
67875	67875	1
67876	67876	2
67877	67877	1
67878	67878	1
67879	67879	2
67880	67880	1
67881	67881	2
67882	67882	2
67883	67883	2
67884	67884	2
67885	67885	1
67886	67886	2
67887	67887	2
67888	67888	2
67889	67889	0
67890	67890	1
67891	67891	2
67892	67892	1
67893	67893	1
67894	67894	1
67895	67895	1
67896	67896	2
67897	67897	1
67898	67898	2
67899	67899	1
67900	67900	1
67901	67901	2
67902	67902	1
67903	67903	2
67904	67904	1
67905	67905	1
67906	67906	2
67907	67907	2
67908	67908	1
67909	67909	1
67910	67910	2
67911	67911	1
67912	67912	2
67913	67913	1
67914	67914	1
67915	67915	2
67916	67916	1
67917	67917	2
67918	67918	1
67919	67919	2
67920	67920	1
67921	67921	2
67922	67922	1
67923	67923	2
67924	67924	2
67925	67925	1
67926	67926	1
67927	67927	2
67928	67928	1
67929	67929	1
67930	67930	2
67931	67931	1
67932	67932	1
67933	67933	1
67934	67934	1
67935	67935	1
67936	67936	1
67937	67937	1
67938	67938	1
67939	67939	1
67940	67940	1
67941	67941	2
67942	67942	1
67943	67943	2
67944	67944	1
67945	67945	0
67946	67946	1
67947	67947	2
67948	67948	2
67949	67949	2
67950	67950	2
67951	67951	1
67952	67952	1
67953	67953	2
67954	67954	2
67955	67955	1
67956	67956	1
67957	67957	2
67958	67958	1
67959	67959	1
67960	67960	2
67961	67961	1
67962	67962	1
67963	67963	1
67964	67964	1
67965	67965	2
67966	67966	1
67967	67967	2
67968	67968	2
67969	67969	1
67970	67970	1
67971	67971	2
67972	67972	2
67973	67973	1
67974	67974	1
67975	67975	2
67976	67976	1
67977	67977	1
67978	67978	1
67979	67979	1
67980	67980	1
67981	67981	1
67982	67982	2
67983	67983	1
67984	67984	2
67985	67985	2
67986	67986	2
67987	67987	1
67988	67988	2
67989	67989	1
67990	67990	2
67991	67991	2
67992	67992	1
67993	67993	2
67994	67994	2
67995	67995	1
67996	67996	2
67997	67997	0
67998	67998	1
67999	67999	2
68000	68000	2
68001	68001	1
68002	68002	2
68003	68003	1
68004	68004	1
68005	68005	1
68006	68006	2
68007	68007	1
68008	68008	2
68009	68009	1
68010	68010	1
68011	68011	2
68012	68012	1
68013	68013	2
68014	68014	2
68015	68015	1
68016	68016	1
68017	68017	2
68018	68018	1
68019	68019	1
68020	68020	2
68021	68021	2
68022	68022	2
68023	68023	1
68024	68024	2
68025	68025	2
68026	68026	2
68027	68027	2
68028	68028	1
68029	68029	2
68030	68030	1
68031	68031	2
68032	68032	2
68033	68033	1
68034	68034	1
68035	68035	2
68036	68036	1
68037	68037	1
68038	68038	2
68039	68039	1
68040	68040	1
68041	68041	1
68042	68042	1
68043	68043	1
68044	68044	2
68045	68045	2
68046	68046	2
68047	68047	1
68048	68048	1
68049	68049	2
68050	68050	2
68051	68051	2
68052	68052	2
68053	68053	1
68054	68054	2
68055	68055	2
68056	68056	2
68057	68057	1
68058	68058	2
68059	68059	2
68060	68060	2
68061	68061	1
68062	68062	2
68063	68063	0
68064	68064	1
68065	68065	1
68066	68066	1
68067	68067	2
68068	68068	1
68069	68069	2
68070	68070	2
68071	68071	2
68072	68072	2
68073	68073	2
68074	68074	0
68075	68075	1
68076	68076	2
68077	68077	1
68078	68078	2
68079	68079	1
68080	68080	2
68081	68081	2
68082	68082	1
68083	68083	2
68084	68084	2
68085	68085	2
68086	68086	1
68087	68087	2
68088	68088	1
68089	68089	2
68090	68090	2
68091	68091	2
68092	68092	1
68093	68093	1
68094	68094	2
68095	68095	2
68096	68096	2
68097	68097	2
68098	68098	1
68099	68099	2
68100	68100	2
68101	68101	1
68102	68102	2
68103	68103	2
68104	68104	2
68105	68105	1
68106	68106	2
68107	68107	2
68108	68108	2
68109	68109	1
68110	68110	1
68111	68111	2
68112	68112	1
68113	68113	1
68114	68114	2
68115	68115	2
68116	68116	1
68117	68117	1
68118	68118	1
68119	68119	1
68120	68120	1
68121	68121	2
68122	68122	1
68123	68123	1
68124	68124	1
68125	68125	2
68126	68126	2
68127	68127	1
68128	68128	2
68129	68129	2
68130	68130	2
68131	68131	2
68132	68132	2
68133	68133	1
68134	68134	1
68135	68135	1
68136	68136	2
68137	68137	2
68138	68138	1
68139	68139	2
68140	68140	2
68141	68141	1
68142	68142	2
68143	68143	2
68144	68144	2
68145	68145	2
68146	68146	2
68147	68147	1
68148	68148	1
68149	68149	0
68150	68150	2
68151	68151	1
68152	68152	1
68153	68153	2
68154	68154	1
68155	68155	2
68156	68156	1
68157	68157	1
68158	68158	2
68159	68159	2
68160	68160	1
68161	68161	1
68162	68162	1
68163	68163	1
68164	68164	2
68165	68165	1
68166	68166	1
68167	68167	1
68168	68168	1
68169	68169	1
68170	68170	1
68171	68171	2
68172	68172	2
68173	68173	1
68174	68174	1
68175	68175	0
68176	68176	1
68177	68177	2
68178	68178	1
68179	68179	1
68180	68180	1
68181	68181	1
68182	68182	1
68183	68183	1
68184	68184	2
68185	68185	2
68186	68186	2
68187	68187	1
68188	68188	1
68189	68189	1
68190	68190	2
68191	68191	1
68192	68192	1
68193	68193	1
68194	68194	1
68195	68195	2
68196	68196	2
68197	68197	1
68198	68198	1
68199	68199	2
68200	68200	1
68201	68201	2
68202	68202	2
68203	68203	1
68204	68204	2
68205	68205	1
68206	68206	0
68207	68207	1
68208	68208	1
68209	68209	2
68210	68210	2
68211	68211	2
68212	68212	2
68213	68213	2
68214	68214	1
68215	68215	1
68216	68216	2
68217	68217	1
68218	68218	2
68219	68219	2
68220	68220	0
68221	68221	1
68222	68222	1
68223	68223	2
68224	68224	2
68225	68225	1
68226	68226	1
68227	68227	2
68228	68228	2
68229	68229	1
68230	68230	2
68231	68231	2
68232	68232	1
68233	68233	1
68234	68234	1
68235	68235	1
68236	68236	1
68237	68237	2
68238	68238	1
68239	68239	2
68240	68240	1
68241	68241	2
68242	68242	2
68243	68243	2
68244	68244	1
68245	68245	2
68246	68246	2
68247	68247	1
68248	68248	2
68249	68249	2
68250	68250	2
68251	68251	2
68252	68252	2
68253	68253	2
68254	68254	2
68255	68255	2
68256	68256	2
68257	68257	2
68258	68258	2
68259	68259	1
68260	68260	2
68261	68261	1
68262	68262	2
68263	68263	2
68264	68264	1
68265	68265	1
68266	68266	1
68267	68267	2
68268	68268	2
68269	68269	2
68270	68270	2
68271	68271	2
68272	68272	1
68273	68273	1
68274	68274	2
68275	68275	1
68276	68276	1
68277	68277	2
68278	68278	2
68279	68279	1
68280	68280	1
68281	68281	1
68282	68282	0
68283	68283	1
68284	68284	1
68285	68285	1
68286	68286	1
68287	68287	1
68288	68288	2
68289	68289	2
68290	68290	1
68291	68291	2
68292	68292	1
68293	68293	1
68294	68294	1
68295	68295	2
68296	68296	1
68297	68297	1
68298	68298	2
68299	68299	2
68300	68300	1
68301	68301	2
68302	68302	1
68303	68303	2
68304	68304	1
68305	68305	1
68306	68306	1
68307	68307	2
68308	68308	1
68309	68309	1
68310	68310	2
68311	68311	1
68312	68312	1
68313	68313	0
68314	68314	1
68315	68315	1
68316	68316	1
68317	68317	1
68318	68318	2
68319	68319	1
68320	68320	1
68321	68321	1
68322	68322	2
68323	68323	2
68324	68324	2
68325	68325	1
68326	68326	1
68327	68327	1
68328	68328	2
68329	68329	1
68330	68330	1
68331	68331	2
68332	68332	2
68333	68333	1
68334	68334	1
68335	68335	2
68336	68336	2
68337	68337	2
68338	68338	1
68339	68339	2
68340	68340	2
68341	68341	2
68342	68342	1
68343	68343	2
68344	68344	2
68345	68345	2
68346	68346	2
68347	68347	2
68348	68348	1
68349	68349	2
68350	68350	1
68351	68351	1
68352	68352	1
68353	68353	2
68354	68354	2
68355	68355	2
68356	68356	1
68357	68357	2
68358	68358	2
68359	68359	2
68360	68360	2
68361	68361	2
68362	68362	0
68363	68363	2
68364	68364	2
68365	68365	2
68366	68366	1
68367	68367	1
68368	68368	2
68369	68369	2
68370	68370	1
68371	68371	2
68372	68372	1
68373	68373	1
68374	68374	1
68375	68375	1
68376	68376	2
68377	68377	1
68378	68378	1
68379	68379	2
68380	68380	2
68381	68381	1
68382	68382	1
68383	68383	2
68384	68384	2
68385	68385	1
68386	68386	1
68387	68387	1
68388	68388	1
68389	68389	2
68390	68390	1
68391	68391	2
68392	68392	2
68393	68393	2
68394	68394	1
68395	68395	2
68396	68396	2
68397	68397	1
68398	68398	1
68399	68399	2
68400	68400	2
68401	68401	1
68402	68402	1
68403	68403	0
68404	68404	1
68405	68405	2
68406	68406	1
68407	68407	1
68408	68408	2
68409	68409	1
68410	68410	1
68411	68411	1
68412	68412	2
68413	68413	2
68414	68414	1
68415	68415	1
68416	68416	2
68417	68417	1
68418	68418	1
68419	68419	1
68420	68420	1
68421	68421	2
68422	68422	1
68423	68423	1
68424	68424	2
68425	68425	1
68426	68426	2
68427	68427	1
68428	68428	1
68429	68429	2
68430	68430	1
68431	68431	2
68432	68432	1
68433	68433	2
68434	68434	2
68435	68435	2
68436	68436	1
68437	68437	2
68438	68438	2
68439	68439	2
68440	68440	1
68441	68441	2
68442	68442	1
68443	68443	2
68444	68444	2
68445	68445	1
68446	68446	1
68447	68447	2
68448	68448	1
68449	68449	1
68450	68450	2
68451	68451	2
68452	68452	2
68453	68453	2
68454	68454	1
68455	68455	2
68456	68456	1
68457	68457	2
68458	68458	1
68459	68459	1
68460	68460	2
68461	68461	2
68462	68462	1
68463	68463	2
68464	68464	1
68465	68465	1
68466	68466	1
68467	68467	0
68468	68468	1
68469	68469	1
68470	68470	1
68471	68471	1
68472	68472	1
68473	68473	1
68474	68474	2
68475	68475	1
68476	68476	1
68477	68477	1
68478	68478	1
68479	68479	2
68480	68480	2
68481	68481	1
68482	68482	1
68483	68483	1
68484	68484	2
68485	68485	2
68486	68486	2
68487	68487	2
68488	68488	2
68489	68489	2
68490	68490	2
68491	68491	2
68492	68492	1
68493	68493	1
68494	68494	1
68495	68495	1
68496	68496	2
68497	68497	1
68498	68498	1
68499	68499	1
68500	68500	2
68501	68501	2
68502	68502	1
68503	68503	1
68504	68504	2
68505	68505	2
68506	68506	1
68507	68507	1
68508	68508	2
68509	68509	1
68510	68510	1
68511	68511	2
68512	68512	2
68513	68513	1
68514	68514	2
68515	68515	2
68516	68516	1
68517	68517	1
68518	68518	2
68519	68519	1
68520	68520	1
68521	68521	2
68522	68522	2
68523	68523	1
68524	68524	1
68525	68525	2
68526	68526	1
68527	68527	1
68528	68528	1
68529	68529	1
68530	68530	1
68531	68531	1
68532	68532	1
68533	68533	2
68534	68534	2
68535	68535	1
68536	68536	0
68537	68537	2
68538	68538	2
68539	68539	2
68540	68540	1
68541	68541	1
68542	68542	2
68543	68543	2
68544	68544	1
68545	68545	2
68546	68546	2
68547	68547	1
68548	68548	1
68549	68549	2
68550	68550	2
68551	68551	1
68552	68552	1
68553	68553	2
68554	68554	1
68555	68555	2
68556	68556	2
68557	68557	2
68558	68558	2
68559	68559	1
68560	68560	2
68561	68561	1
68562	68562	2
68563	68563	2
68564	68564	1
68565	68565	1
68566	68566	1
68567	68567	2
68568	68568	2
68569	68569	0
68570	68570	2
68571	68571	1
68572	68572	2
68573	68573	2
68574	68574	1
68575	68575	1
68576	68576	1
68577	68577	2
68578	68578	2
68579	68579	2
68580	68580	1
68581	68581	1
68582	68582	1
68583	68583	1
68584	68584	1
68585	68585	2
68586	68586	2
68587	68587	1
68588	68588	1
68589	68589	2
68590	68590	1
68591	68591	2
68592	68592	2
68593	68593	1
68594	68594	2
68595	68595	2
68596	68596	2
68597	68597	1
68598	68598	1
68599	68599	1
68600	68600	1
68601	68601	2
68602	68602	0
68603	68603	1
68604	68604	1
68605	68605	1
68606	68606	0
68607	68607	1
68608	68608	2
68609	68609	1
68610	68610	1
68611	68611	1
68612	68612	1
68613	68613	1
68614	68614	2
68615	68615	2
68616	68616	1
68617	68617	1
68618	68618	1
68619	68619	2
68620	68620	1
68621	68621	1
68622	68622	1
68623	68623	1
68624	68624	1
68625	68625	2
68626	68626	2
68627	68627	1
68628	68628	2
68629	68629	2
68630	68630	1
68631	68631	2
68632	68632	1
68633	68633	2
68634	68634	1
68635	68635	1
68636	68636	2
68637	68637	1
68638	68638	2
68639	68639	1
68640	68640	2
68641	68641	2
68642	68642	1
68643	68643	2
68644	68644	2
68645	68645	2
68646	68646	1
68647	68647	2
68648	68648	1
68649	68649	1
68650	68650	1
68651	68651	1
68652	68652	1
68653	68653	1
68654	68654	1
68655	68655	2
68656	68656	1
68657	68657	2
68658	68658	1
68659	68659	2
68660	68660	1
68661	68661	2
68662	68662	1
68663	68663	1
68664	68664	1
68665	68665	2
68666	68666	2
68667	68667	1
68668	68668	2
68669	68669	1
68670	68670	1
68671	68671	1
68672	68672	1
68673	68673	1
68674	68674	1
68675	68675	1
68676	68676	1
68677	68677	1
68678	68678	1
68679	68679	2
68680	68680	2
68681	68681	1
68682	68682	2
68683	68683	2
68684	68684	2
68685	68685	0
68686	68686	1
68687	68687	2
68688	68688	2
68689	68689	1
68690	68690	1
68691	68691	1
68692	68692	0
68693	68693	2
68694	68694	2
68695	68695	2
68696	68696	2
68697	68697	1
68698	68698	2
68699	68699	2
68700	68700	1
68701	68701	2
68702	68702	1
68703	68703	2
68704	68704	2
68705	68705	2
68706	68706	2
68707	68707	2
68708	68708	2
68709	68709	1
68710	68710	1
68711	68711	1
68712	68712	2
68713	68713	1
68714	68714	1
68715	68715	2
68716	68716	2
68717	68717	1
68718	68718	1
68719	68719	2
68720	68720	2
68721	68721	2
68722	68722	2
68723	68723	1
68724	68724	2
68725	68725	2
68726	68726	1
68727	68727	1
68728	68728	2
68729	68729	1
68730	68730	1
68731	68731	2
68732	68732	2
68733	68733	2
68734	68734	2
68735	68735	1
68736	68736	2
68737	68737	0
68738	68738	2
68739	68739	2
68740	68740	2
68741	68741	1
68742	68742	2
68743	68743	2
68744	68744	1
68745	68745	2
68746	68746	2
68747	68747	2
68748	68748	1
68749	68749	2
68750	68750	1
68751	68751	1
